mlb_id,Season,Name,ERA,RA,IP,HR,brls,GB%,HR/FB,WAR,FIP,xFIP,SIERA,rFIP,nFIP,xnFIP,nFIPwo,xnFIPwo,rnFIP,rnFIPwo,rxnFIP,rxnFIPwo
596043,2019.0,Daniel Mengden,4.850299401197604,4.850299401197604,55.66666666666668,6.0,11,0.35600000000000004,0.08199999999999999,0.7,4.4923864673170275,5.71,5.6,4.85934153645191,4.260177898351849,4.722417125002517,4.508762980076003,4.971002206726672,4.6006450064864275,4.877586113052001,5.062884233137096,5.339825339702669
572971,2019.0,Dallas Keuchel,3.720472440944882,3.9330708661417324,84.66666666666667,12.0,18,0.61,0.267,0.7,4.610638152922195,3.83,4.2,4.977593222057078,4.393622815151848,4.555931732586318,4.442666685405264,4.604975602839735,4.735823010558575,4.790461300209889,4.898131927993045,4.952770217644359
543339,2019.0,Daniel Hudson,2.8877005347593583,3.176470588235294,62.333333333333336,7.0,16,0.375,0.09,0.7,4.051161964451102,5.09,4.32,4.418117033585984,3.747824030363226,4.708496472565748,3.9368952408787035,4.897567683081224,4.080177433401811,4.290815939528869,5.040849875604333,5.25148838173139
622259,2019.0,Trey Wingenter,5.0503597122302155,5.0503597122302155,46.333333333333336,5.0,8,0.34299999999999997,0.11599999999999999,0.6,3.6917575094055124,4.14,3.78,4.058712578540395,3.43530687313177,3.6606512856924587,3.5272800986080863,3.752624511168775,3.7730086960044944,3.875473279402464,3.998353108565183,4.100817691963153
592858,2019.0,Rowan Wick,2.9589041095890405,4.438356164383561,24.33333333333334,0.0,4,0.59,0.0,0.6,2.4361154477124014,3.67,3.75,2.803070516847284,1.521212793278566,3.07136946003155,2.081686383626323,3.631843050379307,1.7838051942409765,2.408211836969146,3.3339618609939605,3.9583685037221303
650895,2019.0,Diego Castillo,3.9272727272727272,4.909090909090908,55.0,7.0,9,0.5710000000000001,0.163,0.6,3.998755547338802,3.91,3.77,4.365710616473685,3.5207604970375748,3.409325542578046,3.402243838636275,3.290808884176746,3.8331908158277983,3.701154998165452,3.7217558613682695,3.589720043705923
571710,2019.0,Mychal Givens,4.101265822784809,4.443037974683543,52.66666666666668,10.0,12,0.395,0.213,0.6,4.204279137672518,3.52,3.21,4.571234206807402,4.244880848525373,3.9251612916829908,3.8760674700360465,3.5563479131936644,4.6164673424970255,4.205583533836448,4.296747785654643,3.885863976994066
446372,2019.0,Corey Kluber,5.803738317757007,6.5607476635514,35.66666666666668,4.0,10,0.4,0.098,0.6,4.058058860847723,4.89,4.69,4.4250139299826055,4.460042829429274,5.646057704965905,4.920359583927469,6.106374459464101,4.872852087881917,5.385677034886836,6.058866963418549,6.571691910423468
662253,2019.0,Andres Munoz,1.770491803278688,1.770491803278688,20.33333333333334,0.0,4,0.43200000000000005,0.0,0.6,2.036609496668161,3.51,3.63,2.4035645658030447,1.291569430278001,3.1466749495069815,1.9073878670107665,3.762493386239747,1.5735380051153134,2.259602664061746,3.4286435243442943,4.114708183290727
572362,2019.0,Robbie Erlin,5.255033557046978,5.798657718120804,49.66666666666668,5.0,11,0.423,0.102,0.6,3.478682331963573,4.14,4.09,3.845637401098456,4.198756393912197,4.97858156740657,4.5964353422093485,5.376260515703723,4.647850092793709,5.090892158051098,5.427675266288082,5.870717331545471
656605,2019.0,Mitch Keller,8.617021276595743,9.478723404255318,31.33333333333334,5.0,8,0.34700000000000003,0.139,0.6,3.919065025095088,4.14,4.11,4.286020094229971,5.041123612052855,5.374345668924512,5.208991110399777,5.542213167271433,5.536071563723653,5.7230876566691595,5.86929362059531,6.056309713540816
650382,2019.0,Darwinzon Hernandez,3.075949367088607,4.101265822784809,26.33333333333334,0.0,0,0.451,0.0,0.6,2.1156715427358104,3.41,3.64,2.4826266118706934,1.953907687188618,1.953907687188618,2.760797734872148,2.760797734872148,2.302410402406987,3.201342152986414,2.302410402406987,3.201342152986414
592773,2019.0,Ryne Stanek,4.036082474226804,4.731958762886597,64.66666666666667,10.0,17,0.322,0.125,0.6,4.423122932530929,4.88,4.56,4.790078001665813,4.486208504725624,4.9549513184375495,4.480701280082696,4.949444093794622,4.86035972593802,4.85422429385119,5.329102539649945,5.322967107563114
521655,2019.0,Wilmer Font,4.222748815165878,4.222748815165878,70.33333333333331,12.0,18,0.376,0.14300000000000002,0.6,4.411250161729152,4.58,4.04,4.778205230864034,4.237591117856253,4.432977208038032,4.207872358686943,4.403258448868723,4.584736952551794,4.551628183541925,4.780123042733574,4.747014273723704
641302,2019.0,Tyler Alexander,6.031914893617021,6.319148936170212,31.33333333333334,5.0,8,0.391,0.132,0.6,4.142469280414237,4.49,4.45,4.50942434954912,4.73924311690613,5.072465173777786,4.826214787055953,5.15943684392761,5.174271996484112,5.271164498657173,5.507494053355769,5.60438655552883
424144,2019.0,Oliver Perez,2.7757009345794383,3.2803738317757,35.66666666666668,4.0,4,0.436,0.121,0.6,3.27301213187576,3.66,3.29,3.639967201010643,2.94966444110332,2.5493040361777863,3.392784090066115,2.992423685140581,3.2797353372686735,3.773401510128073,2.87937493234314,3.3730411052025393
501625,2019.0,Jose Alvarez,3.0197368421052624,3.374999999999999,50.66666666666668,5.0,7,0.48100000000000004,0.11599999999999999,0.6,3.828779470783778,4.24,4.3,4.195734539918661,3.403230274527477,3.423181025696515,3.7615852664848433,3.781536017653881,3.7216430759743933,4.120875513124809,3.741593827143431,4.140826264293848
571656,2019.0,Buck Farmer,4.447058823529411,5.082352941176469,56.66666666666668,8.0,13,0.48100000000000004,0.17,0.6,4.046349130226503,3.87,3.73,4.413304199361385,4.503496904536446,4.831583193872596,4.467968918920692,4.796055208256843,4.922598681569577,4.8830180294152745,5.250684970905727,5.211104318751425
607237,2019.0,Amir Garrett,2.6999999999999997,3.06,50.0,6.0,6,0.537,0.19399999999999998,0.6,3.91693736552062,3.6,3.8,4.283892434655503,3.4943173633354325,3.0659317300651114,3.546568395669837,3.1181827623995155,3.813064297061204,3.871275588798899,3.384678663790883,3.4428899555285777
622608,2019.0,Antonio Senzatela,6.953177257525083,7.494983277591973,99.66666666666667,14.0,22,0.531,0.16899999999999998,0.6,5.454395559500553,5.29,5.72,5.821350628635436,5.488922898361714,5.744400830473164,5.683225036582886,5.938702968694335,5.859816490563487,6.07628261473235,6.1152944226749355,6.3317605468438
622065,2019.0,Alex Young,3.8352272727272716,3.9886363636363624,58.66666666666668,9.0,11,0.47700000000000004,0.145,0.6,4.665801001884256,4.78,4.83,5.032756071019139,4.222332405988013,3.9961616721849547,4.304219288639103,4.078048554836044,4.538701146955478,4.629928841462756,4.31253041315242,4.403758107659698
448281,2019.0,Sean Doolittle,4.245283018867925,4.245283018867925,53.0,10.0,13,0.248,0.115,0.6,4.292409063633828,5.11,4.02,4.659364132768711,4.680047270756338,4.5402653159585125,4.549558664607533,4.409776709809706,5.091220112552438,4.945846710695805,4.951438157754612,4.806064755897978
502154,2019.0,Zack Britton,2.1533742331288344,2.1533742331288344,54.333333333333336,3.0,8,0.7829999999999999,0.214,0.6,4.045158224416325,3.84,4.07,4.412113293551209,2.822497323956891,3.4931897984718336,3.024762943940338,3.6954554184552806,3.0499838351815707,3.275321833060887,3.7206763096965134,3.9460143075758296
542882,2019.0,Matt Andriese,5.0056179775280905,5.0056179775280905,59.333333333333336,7.0,11,0.503,0.149,0.6,3.72255534304871,3.77,3.77,4.089510412183593,3.58979674705529,3.804369504643277,3.7360964138299053,3.950669171417892,3.9416080834295784,4.1045961087998855,4.156180841017565,4.319168866387873
517008,2019.0,Alex Colome,2.4705882352941178,3.5294117647058822,51.0,4.0,12,0.47100000000000003,0.08199999999999999,0.6,3.8836040321872867,4.78,4.67,4.25055910132217,3.4394413750373842,4.638685231370088,3.800993363470559,5.000237219803263,3.7557309446482505,4.158525058692373,4.954974800980954,5.357768915025076
598287,2019.0,Noe Ramirez,3.696428571428571,3.696428571428571,56.0,9.0,9,0.38,0.158,0.6,4.002651651234906,3.94,3.46,4.369606720369789,3.79865153938262,3.22492078053844,3.8721197002787977,3.298388941434618,4.14233637766047,4.224185029376838,3.5686056188162905,3.650454270532658
543521,2019.0,Collin McHugh,4.700892857142857,4.941964285714285,74.66666666666667,12.0,14,0.38,0.16,0.6,4.43568736552062,4.35,4.24,4.802642434655503,4.258951574897685,3.937813308627093,4.1541306489572785,3.832992382686687,4.605746446025059,4.488968628869577,4.284608179754468,4.167830362598986
657141,2019.0,Jordan Yamamoto,4.873170731707319,5.268292682926831,68.33333333333331,11.0,12,0.354,0.141,0.6,4.826693463081597,5.01,4.75,5.193648532216479,4.3673806921360665,3.930718789789255,4.4375769798048585,4.000915077458047,4.681942092863428,4.760145649766182,4.245280190516617,4.32348374741937
673633,2019.0,Yoshihisa Hirano,4.891304347826087,5.478260869565218,46.0,5.0,7,0.445,0.111,0.6,3.890850408998881,4.43,4.11,4.257805478133764,3.876118666874044,3.8980934072921154,4.078752566504059,4.10072730692213,4.241393290654958,4.467141577728376,4.263368031073029,4.489116318146447
542960,2019.0,Brad Brach,6.04195804195804,6.04195804195804,47.66666666666668,3.0,6,0.406,0.071,0.6,3.7204338690171235,4.66,4.7,4.0873889381520065,3.7604179285001598,4.129244187307515,4.335857235017544,4.704683493824899,4.131933967167479,4.773013460767535,4.500760225974833,5.14183971957489
533167,2019.0,Matt Shoemaker,1.5697674418604652,2.1976744186046515,28.666666666666664,3.0,8,0.514,0.111,0.6,3.949495505055504,4.47,4.55,4.316450574190387,3.4771836774125977,4.748379879109525,3.5889661960217243,4.860162397718652,3.7902622796869334,3.9147957962744266,5.061458481383861,5.185991997971354
643316,2019.0,Paul Fry,4.827814569536423,5.721854304635761,50.333333333333336,5.0,8,0.59,0.161,0.5,4.269917497970951,4.21,4.19,4.636872567105835,3.7726404710076604,3.9800767183317376,4.046912230964022,4.254348478288099,4.0828713005709805,4.388429156960322,4.290307547895058,4.5958654042844
594965,2019.0,Daniel Ponce de Leon,4.0298507462686555,4.231343283582088,44.66666666666668,6.0,7,0.461,0.14,0.5,4.515444828207187,4.69,4.71,4.88239989734207,3.845045448570443,3.5766313752696504,3.7245346089472244,3.456120535646432,4.1355282638966875,4.001270789365554,3.8671141905958955,3.732856716064762
605525,2019.0,J.B. Wendelken,4.558441558441559,4.90909090909091,25.666666666666664,2.0,2,0.33299999999999996,0.057,0.5,2.9831711317543865,4.69,3.78,3.3501262008892696,2.042439195849733,1.7642667067131605,2.2371873411288807,1.959014851992308,2.302085258512426,2.519048265629032,2.0239127693758534,2.240875776492459
622446,2019.0,Jefry Rodriguez,4.7404580152671745,5.15267175572519,43.66666666666668,5.0,10,0.493,0.11900000000000001,0.5,4.54518164032978,4.98,5.33,4.912136709464663,4.335653432566199,5.006673216401463,4.652799993758948,5.3238197775942115,4.678707682620897,5.032031055813697,5.3497274664561605,5.703050839648961
592815,2019.0,Sam Tuivailala,1.1739130434782608,1.1739130434782608,15.333333333333332,0.0,1,0.385,0.0,0.5,2.173459104651055,4.65,3.99,2.540414173785938,1.1071434209055202,1.7221512289107803,1.6434135111522556,2.2584213191575158,1.3524641835592364,1.9499064402741901,1.9674719915644965,2.5649142482794502
669160,2019.0,Dustin May,5.108108108108109,6.2027027027027035,24.666666666666664,2.0,6,0.413,0.095,0.5,3.5412616898449443,4.19,4.56,3.908216758979828,3.6673447162822796,4.907103567761359,4.226349892355655,5.4661087438347336,4.048682037984135,4.671452764867221,5.288440889463214,5.911211616346299
664353,2019.0,Jose Urquidy,5.869565217391305,5.869565217391305,23.0,4.0,8,0.47200000000000003,0.154,0.5,3.9125895394336636,3.91,3.95,4.279544608568546,4.448343222375059,5.467515299852389,4.401672759543459,5.420844837020789,4.87641155155354,4.824417403188463,5.89558362903087,5.843589480665791
519043,2019.0,Matt Moore,0.0,0.0,10.0,0.0,1,0.591,0.0,0.5,1.7169373655206202,3.11,3.26,2.0838924346555032,0.19395263657012385,1.1369646088448562,0.640790623878567,1.5838025961532993,0.3871812998093316,0.8849899607411715,1.330193272084064,1.8280019330159039
660494,2019.0,Rogelio Armenteros,4.0,4.5,18.0,1.0,2,0.373,0.055999999999999994,0.5,2.772492921076176,4.05,4.09,3.1394479902110586,2.354445194935188,2.6800140530182235,2.8052897720904975,3.1308586301735333,2.6737136868019062,3.175985968068682,2.9992825448849416,3.5015548261517173
663855,2019.0,Jordan Hicks,3.1395348837209305,3.1395348837209305,28.666666666666664,2.0,3,0.672,0.182,0.5,3.21693736552062,3.08,3.26,3.5838924346555032,1.8769940158063974,1.9568902658613496,2.02235983226151,2.102256082316462,2.091102153632864,2.253049804661091,2.170998403687816,2.332946054716043
570240,2019.0,Felix Pena,4.577854671280278,5.231833910034603,96.33333333333331,16.0,19,0.424,0.172,0.5,4.524895843029271,4.29,4.09,4.891850912164154,4.578094526799806,4.278844783535437,4.528084146919838,4.228834403655469,4.951117953649742,4.895402904912056,4.6518682103853735,4.5961531616476865
580792,2019.0,Nick Goody,2.076923076923076,2.5961538461538454,34.66666666666668,4.0,2,0.271,0.091,0.5,3.909245057828312,4.94,4.29,4.276200126963195,2.897179048630849,1.9412244172508872,3.0338889051910014,2.0779342738110396,3.148688055198699,3.3009923636133194,2.192733423818737,2.3450377322333575
543483,2019.0,Matt Magill,4.5,6.136363636363636,44.0,6.0,12,0.371,0.136,0.5,3.9214828200660747,4.14,3.87,4.288437889200958,4.658457543472768,5.457581104222038,4.705679777855943,5.504803338605212,5.109479095678452,5.162087956008561,5.908602656427721,5.961211516757832
621097,2019.0,Jacob Waguespack,3.9661016949152543,4.728813559322035,59.0,8.0,14,0.428,0.127,0.5,4.742361094334179,5.11,5.02,5.109316163469062,4.540761044852092,5.01570470787688,4.703739494922239,5.178683157947027,4.884719657516234,5.066289009931571,5.3596633205410225,5.54123267295636
621295,2019.0,Nick Wittgren,2.769230769230769,3.2884615384615383,52.0,8.0,12,0.379,0.14800000000000002,0.5,4.005398903982159,4.08,3.79,4.3723539731170415,3.8921051616126277,4.068286636092779,3.9597118066936647,4.135893281173816,4.2461368479333625,4.321455362504179,4.422318322413513,4.497636836984331
642547,2019.0,Freddy Peralta,5.684210526315789,6.276315789473684,76.0,15.0,22,0.314,0.163,0.5,4.71693736552062,4.57,4.14,5.083892434655503,5.267146515215236,5.4311285402210405,5.1611686618527335,5.325150686858538,5.696863775099878,5.57879706016232,5.8608458001056825,5.742779085168125
545064,2019.0,Jairo Diaz,4.534351145038166,5.564885496183204,43.66666666666668,7.0,9,0.475,0.159,0.5,4.0184640830778715,3.95,3.56,4.385419152212755,3.911084865318886,3.770727861610319,3.962461283137227,3.82210427942866,4.265791219667237,4.323028129876415,4.125434215958671,4.182671126167849
668676,2019.0,Zach Plesac,3.606498194945849,3.898916967509026,92.33333333333331,17.0,22,0.409,0.165,0.5,5.263868773462859,5.1,5.16,5.630823842597742,5.019250250809643,4.872636177529222,4.947295344522564,4.800681271242143,5.358301759292715,5.278138978679523,5.211687686012294,5.131524905399102
664062,2019.0,Tony Gonsolin,2.8928571428571432,3.5357142857142856,28.0,3.0,2,0.451,0.08800000000000001,0.5,3.6812230798063346,4.71,4.57,4.048178148941218,3.034195070303741,2.3149179076428354,3.2574030966346545,2.538125933973749,3.327343850729361,3.5760131488934195,2.6080666880684555,2.856735986232514
518715,2019.0,Cory Gearrin,4.0791366906474815,4.0791366906474815,46.333333333333336,3.0,7,0.449,0.075,0.4,3.9723330489738577,4.85,4.76,4.33928811810874,3.574031229577372,4.15699895747445,4.028750600473139,4.611718328370217,3.895552131034721,4.402141202588158,4.478519858931799,4.985108930485236
607229,2019.0,Robert Gsellman,4.664921465968586,5.089005235602094,63.66666666666668,7.0,7,0.44299999999999995,0.111,0.4,4.127932129918526,4.67,4.3,4.494887199053409,3.641550222810576,3.2490502970393393,3.8808686908287506,3.488368765057514,3.9530238553897705,4.219641308435792,3.560523929618534,3.827141382664555
504379,2019.0,Juan Nicasio,4.9270072992700715,5.321167883211677,45.66666666666668,4.0,13,0.465,0.111,0.4,3.917667292527919,4.35,4.46,4.2846223616628025,4.409963761302383,5.9557642663180435,4.971422822124525,6.5172233271401865,4.833074939247534,5.45857946476807,6.378875444263194,7.004379969783731
608723,2019.0,Austin Voth,3.9130434782608696,3.9130434782608696,23.0,3.0,3,0.406,0.111,0.4,3.999546061172794,4.65,4.11,4.366501130307677,3.2313128843216576,2.765676326419135,3.23225388151005,2.766617323607527,3.5106358280864227,3.511684164538558,3.0449992701839,3.0460476066360354
657610,2019.0,Trevor Hildenberger,8.357142857142858,8.357142857142858,14.0,1.0,2,0.314,0.067,0.4,3.4312230798063346,4.64,4.3,3.7981781489412176,4.44527635625869,4.8638648880797355,5.522357626240571,5.9409461580616165,4.927904174933353,6.127847778551662,5.346492706754399,6.546436310372708
626929,2019.0,Lewis Thorpe,4.395348837209303,4.395348837209303,14.333333333333332,1.0,3,0.302,0.071,0.4,2.7983327143578296,3.84,3.96,3.1652877834927127,3.0689606795016733,4.135729923797625,3.6620931517828836,4.728862396078835,3.4667861985009485,4.1275771119146825,4.533555442796899,5.194346356210634
552640,2019.0,Andrew Kittredge,4.5,4.973684210526316,38.0,6.0,6,0.48100000000000004,0.2,0.4,3.848516312889041,3.37,3.49,4.2154713820239245,3.9568181836769636,3.3931528767423305,4.086531123038336,3.5228658161037028,4.336127214349418,4.480636469343543,3.7724619074147845,3.9169711624089105
663776,2019.0,Patrick Sandoval,5.238805970149252,5.238805970149252,22.33333333333334,2.0,3,0.40700000000000003,0.133,0.4,3.30648960432659,3.48,4.16,3.673444673461473,3.6629029420941106,3.7654563376870347,4.147632486769907,4.250185882362831,4.070513972517786,4.610536469268028,4.17306736811071,4.713089864860952
606160,2019.0,Rafael Montero,1.4210526315789473,1.4210526315789473,19.0,2.0,5,0.4,0.11800000000000001,0.4,3.322200523415357,3.74,3.38,3.68915559255024,2.7681316893364927,3.8813210900594717,2.8716657423254026,3.9848551430483816,3.071884294695091,3.1872284456919897,4.18507369541807,4.300417846414969
608032,2019.0,Carlos Estevez,4.187165775401069,4.764705882352941,62.333333333333336,11.0,18,0.376,0.151,0.4,4.2597181141837215,4.3,3.8,4.626673183318605,4.689632332964427,5.118650862527826,4.429318029765295,4.858336559328693,5.10562758658211,4.815619309807034,5.534646116145508,5.244637839370432
542947,2019.0,Richard Bleier,6.2639999999999985,6.479999999999998,41.66666666666668,5.0,5,0.583,0.161,0.4,4.29693736552062,4.22,4.08,4.663892434655503,3.926815055611305,3.4984294223409833,4.174331371430744,3.7459457381604224,4.251550385165043,4.527300812023455,3.823164751894722,4.098915178753134
523260,2019.0,Joe Kelly,4.563380281690141,5.514084507042253,47.333333333333336,6.0,8,0.5920000000000001,0.25,0.4,3.7873599007318877,3.15,3.39,4.154314969866771,3.667847178649465,3.613782906437745,3.804399631934397,3.7503353597226767,4.0211694678414425,4.1732984180370005,3.9671051956297223,4.11923414582528
502026,2019.0,Jeremy Jeffress,5.019230769230769,5.538461538461538,52.0,5.0,9,0.484,0.114,0.4,3.96693736552062,4.41,4.22,4.333892434655503,3.923794409868025,4.3059305157281385,4.202696622114636,4.584832727974749,4.2858281751429494,4.59654467811022,4.667964281003063,4.978680783970334
641793,2019.0,Zack Littell,3.4615384615384617,3.4615384615384617,26.0,3.0,8,0.355,0.12,0.4,3.8323219809052356,4.25,4.26,4.199277050040118,4.266901713920558,5.6684770132274265,4.701809703930506,6.103385003237374,4.6834291613312775,5.167946973792828,6.085004460638146,6.569522273099697
605359,2019.0,Evan Marshall,2.949579831932772,3.403361344537814,39.66666666666668,4.0,7,0.483,0.114,0.4,4.174920558797931,4.63,4.71,4.541875627932814,3.6032098061795,3.9564242110340695,3.842159330052779,4.195373734907348,3.9049500032435684,4.171156426798037,4.258164408098138,4.524370831652607
621363,2019.0,Colin Poche,4.8688524590163915,4.8688524590163915,40.66666666666668,8.0,7,0.2,0.154,0.4,4.175953758963243,4.17,3.08,4.542908828098126,3.609847300016215,2.675687580161246,3.2962803159646787,2.36212059610971,3.9122267771588084,3.5628913023855304,2.9780670573038397,2.6287315825305617
571670,2019.0,Dylan Floro,3.789473684210526,4.5,38.0,3.0,6,0.522,0.094,0.4,3.71693736552062,4.37,4.3,4.083892434655503,3.1944590562874446,3.6571095388264956,3.4228434842042907,3.8854939667433417,3.5018151832293367,3.756251353537503,3.9644656657683877,4.2189018360765544
656547,2019.0,Jonathan Holder,6.314516129032257,6.967741935483871,41.333333333333336,8.0,10,0.377,0.154,0.4,4.450808333262556,4.44,3.75,4.817763402397439,4.6297719282183,4.395123474044265,4.5822825687163355,4.3476341145423,5.017141320324929,4.964234863994784,4.782492866150894,4.729586409820748
641312,2019.0,Shaun Anderson,5.338403041825095,5.646387832699619,87.66666666666667,13.0,20,0.42,0.153,0.4,4.996405046128985,5.0,5.42,5.363360115263868,5.127343585118183,5.350945042779168,5.34814075409604,5.571742211757026,5.509234773663468,5.755218208707761,5.732836231324454,5.9788196663687465
592826,2019.0,Vince Velasquez,4.858131487889274,5.044982698961939,96.33333333333331,22.0,30,0.33299999999999996,0.18,0.4,5.32420380150678,4.88,4.44,5.691158870641663,5.530046809056323,5.497904162161026,5.209461208204022,5.177318561308724,5.920482327601215,5.563327624538444,5.8883396807059185,5.5311849776431465
456696,2019.0,David Hernandez,8.015624999999998,8.226562499999998,42.66666666666668,7.0,11,0.281,0.14,0.3,4.34193736552062,4.55,4.09,4.708892434655503,4.917274974223767,5.215665215244561,5.1292724678777875,5.427662708898581,5.3498586298025135,5.586038613228958,5.648248870823307,5.884428854249752
643778,2019.0,Tyler Webb,3.3503649635036483,3.3503649635036483,45.66666666666668,5.0,6,0.41700000000000004,0.106,0.3,4.114747584498722,4.75,4.41,4.481702653633605,3.161359823533315,2.9769959914855177,3.3443065943102313,3.159942762262434,3.4195622400716204,3.623377693477545,3.235198408023823,3.4390138614297476
595897,2019.0,Nick Burdi,9.346153846153848,9.346153846153848,8.666666666666664,1.0,1,0.2,0.1,0.3,1.8323219809052351,2.63,2.29,2.199277050040118,3.647679240404532,3.2357699776446074,4.407988219815356,3.996078957055431,4.221711561277037,5.068748755260487,3.8098022985171127,4.656839492500563
656970,2019.0,Devin Smeltzer,4.0,4.0,36.0,6.0,8,0.385,0.14300000000000002,0.3,4.633604032187287,4.79,4.73,5.00055910132217,4.539153602165492,4.4680690961093426,4.5989015525441195,4.527817046487969,4.895334739407903,4.9618981203562535,4.824250233351753,4.890813614300104
656713,2019.0,Brendan McKay,5.551401869158877,6.5607476635514,35.66666666666668,8.0,13,0.35200000000000004,0.182,0.3,4.843105589819685,4.39,4.22,5.210060658954568,5.544354322800392,6.065612913334463,5.7889035819514,6.310162172485471,5.9913006221189065,6.263745541055046,6.512559212652977,6.785004131589117
543766,2019.0,Bryan Shaw,5.291457286432163,5.427135678391961,66.33333333333331,9.0,13,0.495,0.14800000000000002,0.3,4.649098169540721,4.72,4.59,5.016053238675604,4.4199302773165074,4.504225097352415,4.558566263615466,4.642861083651374,4.760744234524264,4.91519438571253,4.845039054560171,4.9994892057484375
592879,2019.0,Asher Wojciechowski,5.123076923076923,5.123076923076923,65.0,16.0,23,0.29,0.16,0.3,5.770783519366773,5.64,4.81,6.137738588501657,5.875450165388307,6.0122617595912065,5.504410016516813,5.641221610719712,6.2543445270747355,5.8409799410101915,6.391156121277634,5.97779153521309
570666,2019.0,Luis Cessa,3.9857142857142858,4.371428571428571,70.0,12.0,10,0.46299999999999997,0.174,0.3,4.688365936949191,4.43,4.18,5.055321006084075,4.178631478841643,3.297220010662689,4.2728570352570525,3.3914455670780987,4.487441293014431,4.592415130058268,3.606029824835477,3.711003661879314
457915,2019.0,Javy Guerra,4.526011560693641,4.68208092485549,57.66666666666668,8.0,13,0.358,0.098,0.3,4.309422914653568,5.34,4.62,4.676377983788451,4.0038042240001275,4.326201155717732,4.210957314332577,4.533354246050182,4.3358974618293535,4.566680442317326,4.658294393546958,4.88907737403493
612434,2019.0,Miguel Castro,4.522842639593908,4.934010152284264,65.66666666666667,9.0,12,0.511,0.145,0.3,4.8463789898861025,4.95,4.91,5.213334059020985,4.152637758347061,4.094182479255201,4.260475362721787,4.202020083629928,4.4404579757096805,4.560596582893104,4.382002696617821,4.502141303801244
448609,2019.0,Tony Sipp,4.714285714285714,5.142857142857142,21.0,1.0,4,0.375,0.038,0.3,3.5502706988539536,5.4,4.84,3.9172257679888367,3.487596356026228,4.664762017501908,4.012144745270046,5.189310406745726,3.8474021818927056,4.431785646728181,5.024567843368386,5.608951308203862
642073,2019.0,Jimmie Sherfy,0.8181818181818182,0.8181818181818182,11.0,0.0,0,0.281,0.0,0.3,2.7623919109751656,5.12,4.84,3.1293469801100486,2.359118514638697,2.359118514638697,3.1013186906118495,3.1013186906118495,2.6800723098230814,3.506935034655675,2.6800723098230814,3.506935034655675
594311,2019.0,Jandel Gustave,2.037735849056604,2.037735849056604,17.666666666666664,0.0,3,0.373,0.0,0.3,2.764107176841375,4.68,4.91,3.131062245976258,2.165688305545634,3.7670293905404626,2.802893438638302,4.40423452363313,2.464381915616514,3.174272844887026,4.065723000611342,4.775613929881855
643466,2019.0,Harrison Musgrave,3.6,3.6,10.0,0.0,1,0.25,0.0,0.3,2.9169373655206203,5.71,4.98,3.2838924346555034,3.0864230066822156,4.029434978956948,3.9797079827868274,4.9227199550615595,3.472711251475543,4.467892973745299,4.415723223750275,5.410904946020031
407845,2019.0,Fernando Rodney,5.594594594594595,5.837837837837839,37.0,5.0,10,0.495,0.16699999999999998,0.3,4.406126554709809,4.27,4.38,4.773081623844693,4.261742273383049,5.053666522774217,4.26968562356299,5.061609872954158,4.612227471359071,4.621076917083701,5.404151720750239,5.413001166474869
542888,2019.0,Shawn Armstrong,5.827338129496402,6.0215827338129495,46.333333333333336,7.0,15,0.32799999999999996,0.11900000000000001,0.3,4.684563264801196,5.26,4.51,5.0515183339360785,5.144438961066365,6.233326641092477,5.139253501544521,6.228141181570633,5.563851911329166,5.558074948013145,6.652739591355278,6.646962628039256
518489,2019.0,Ryan Brasier,5.0625,5.4375,48.0,7.0,13,0.29600000000000004,0.109,0.3,4.383604032187287,5.15,4.34,4.75055910132217,4.625945995287077,5.284103420197811,4.842467298128077,5.50062472303881,5.020544938616315,5.261764760770989,5.678702363527048,5.919922185681722
542914,2019.0,Anthony Bass,3.403361344537814,3.6302521008403352,39.66666666666668,5.0,6,0.514,0.179,0.3,4.174920558797931,3.95,4.15,4.541875627932814,3.824651922012376,3.6124011237724756,3.919928262554567,3.7076774643146666,4.151651954034927,4.257796437832036,3.939401155795026,4.045545639592135
543901,2019.0,Ryan Weber,4.090909090909091,4.363636363636363,33.0,3.0,4,0.495,0.08800000000000001,0.3,3.8836040321872867,4.76,4.53,4.25055910132217,3.417214206790016,3.3784408398502976,3.7496350657527033,3.7108616988129848,3.730968330063535,4.101308335538045,3.6921949631238165,4.062534968598326
657624,2019.0,Joshua James,4.643312101910828,4.987261146496815,52.333333333333336,8.0,5,0.358,0.16699999999999998,0.3,4.095918257240365,3.94,3.61,4.462873326375249,3.6796757914308666,2.593381497425834,3.5847697478755642,2.4984754538705314,3.9991502087958075,3.893418261650518,2.9128559147907747,2.8071239676454853
593140,2019.0,Michael Feliz,3.965034965034964,4.153846153846152,47.66666666666668,8.0,12,0.359,0.163,0.3,4.265888414471669,4.14,3.69,4.6328434836065515,4.0445133381583425,4.236711310318508,3.81538819286347,4.0075861650236355,4.386216219512396,4.130954838419654,4.578414191672561,4.323152810579819
489334,2019.0,Craig Stammen,3.406542056074767,4.16355140186916,71.33333333333331,12.0,11,0.513,0.188,0.3,4.212264468324359,3.82,3.71,4.579219537459242,3.906819624744203,3.174081077317388,3.989004792168025,3.2562662447412105,4.238932693256326,4.33049269778985,3.506194145829511,3.597754150363035
